id,question,choices,answerKey
OHAT_2007_5_15,What is the exact cause of the occurrence of day and night on Earth?,"{'text': [""The Earth's orbit around the Sun."", ""The Earth's axial tilt relative to its orbital plane."", ""The Earth's rotation on its axis."", ""The Earth's distance from the Moon.""], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7230073,What is the specific mechanism by which sunscreen protects the skin from ultraviolet (UV) radiation?,"{'text': ['Sunscreen absorbs UV radiation through chemical compounds, converting it into heat, and reflects it away from the skin.', 'Sunscreen reflects all UV radiation by forming a physical barrier on the skin.', 'Sunscreen absorbs UV radiation and converts it into visible light.', 'Sunscreen prevents UV radiation from reaching the skin by forming a magnetic shield around the body.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7245840,What is the detailed process through which chemical energy is converted into mechanical energy during muscle contraction?,"{'text': ['Chemical energy stored in ATP is converted into mechanical energy through the hydrolysis of ATP, leading to conformational changes in the myosin head, which pulls actin filaments.', 'Chemical energy is stored in glucose and is directly used to generate mechanical energy in muscle contraction without any intermediate steps.', 'Chemical energy from lipids is directly converted into mechanical energy in muscle contraction without involving ATP.', 'Chemical energy is transformed into mechanical energy in muscle contraction through the oxidation of fatty acids directly into muscle fibers.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_401788,"What is the complete and detailed definition of the scientific method, including its fundamental steps and principles?","{'text': ['The scientific method is a process that includes forming a hypothesis, conducting experiments, and publishing results without peer review.', 'The scientific method is a systematic approach involving observation, hypothesis formulation, experimentation, analysis, and conclusion to investigate phenomena.', 'The scientific method is solely an observational procedure used to collect data without the need for hypothesis testing.', 'The scientific method is a process that begins with data collection, followed by forming a conclusion and then conducting experiments to test it.'], 'label': ['A', 'B', 'C', 'D']}",B
ACTAAP_2014_7_5,What is the formal definition of wind chill and the specific factors it depends on?,"{'text': ['Wind chill is a measure of how cold it feels when wind speed and air temperature are combined, and it primarily depends on humidity and altitude.', 'Wind chill is a meteorological measurement that represents the perceived decrease in air temperature felt by the body due to the flow of air, primarily depending on air temperature and wind speed.', 'Wind chill is the actual temperature of the air, and it depends on factors like air pressure and the presence of precipitation.', 'Wind chill is the perceived temperature decrease due to air movement and is calculated using humidity and barometric pressure as the main factors.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2004_5_11,"What is the formal ecological term for the maximum population size of a species that an environment can sustain indefinitely, given the food, habitat, water, and other necessities available in the environment?","{'text': ['Biodiversity', 'Carrying capacity', 'Ecological footprint', 'Population density'], 'label': ['A', 'B', 'C', 'D']}",B
NCEOGA_2013_8_7,"What is the exact definition of upwelling in oceanography, including its causes and effects on marine ecosystems?","{'text': ['Upwelling is a process where deep, nutrient-rich water rises to the surface due to wind-driven currents and brings nutrients to coastal ecosystems, enhancing marine productivity.', 'Upwelling is a phenomenon where warm surface water is replaced by colder water from below, primarily caused by tidal forces and temperature gradient changes.', ""Upwelling is the movement of surface water to deeper layers, driven by the Earth's rotation, leading to nutrient depletion in surface waters."", 'Upwelling is a process where ocean currents move parallel to the coastline, bringing warm water from the equator towards the poles.'], 'label': ['A', 'B', 'C', 'D']}",A
LEAP__7_10339,"What is the overall balanced chemical equation for cellular respiration, including the reactants and products?","{'text': ['C6H12O6 + 6O2 -> 6CO2 + 6H2O + energy', 'C6H12O6 + 6CO2 -> 6O2 + 6H2O + energy', '6CO2 + 6H2O -> C6H12O6 + 6O2 + energy', 'C6H12O6 -> 6CO2 + 6H2O + energy'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7018270,"What is the definition and significance of centripetal force in circular motion, particularly in the context of a Ferris wheel?","{'text': ['Centripetal force is the outward force experienced by an object moving in a circular path, and it ensures that the object moves away from the center of the circle.', 'Centripetal force is the force required to keep an object moving in a straight line, and it acts perpendicular to the direction of motion.', 'Centripetal force is the inward force required to keep an object moving in a circular path, and it acts towards the center of the circle, providing the necessary acceleration for circular motion.', 'Centripetal force is the force that opposes the motion of an object moving in a circular path and acts in the opposite direction to the velocity of the object.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7034808,"What is the exact chemical process called when sugar undergoes decomposition due to heating, resulting in the formation of new substances like carbon and water?","{'text': ['Sublimation', 'Caramelization', 'Fermentation', 'Combustion'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7216300,What is the complete and precise definition of an infectious disease?,"{'text': ['An infectious disease is caused by genetic mutations and is not transmissible between organisms.', 'An infectious disease is caused by pathogens such as bacteria, viruses, fungi, or parasites and can be spread directly or indirectly from one organism to another.', 'An infectious disease is any illness that affects the respiratory system and is always contagious.', 'An infectious disease is characterized by symptoms that are only spread through physical contact.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400985,"What is the most accurate and complete description of a pinhole projector, a tool used for safely observing a solar eclipse?","{'text': ['A pinhole projector is a simple device that uses a small hole to project an image of the Sun onto a screen, allowing for indirect viewing of a solar eclipse.', 'A pinhole projector is a complex digital device that magnifies the image of the Sun for safe viewing during a solar eclipse.', 'A pinhole projector is a device that uses lenses and mirrors to directly capture and display an image of the Sun during a solar eclipse.', 'A pinhole projector is an advanced optical instrument that allows for direct viewing of the Sun through a series of filters.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7188528,"What is the primary mechanism that introduces genetic variation in a population of plants, such as morning glories, when a novel trait appears independently of known genetic traits?","{'text': ['Gene flow from a different plant species', 'Genetic drift within the existing population', 'Mutation occurring in the flower color gene', 'Natural selection favoring an existing trait'], 'label': ['A', 'B', 'C', 'D']}",C
TIMSS_1995_8_R2,What is the specific principle that describes why an object appears a certain color when illuminated by white light?,"{'text': ['The principle of refraction, which states that light changes direction when passing through different mediums.', 'The principle of absorption, which states that objects absorb all colors of light except the color they appear.', 'The principle of reflection, which states that objects reflect all colors of light except the one they appear.', 'The principle of selective reflection, which states that objects reflect the color they appear and absorb other colors.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_400032,What is the term for the phase transition of water from a liquid state to a gaseous state at a temperature below its boiling point?,"{'text': ['Evaporation', 'Sublimation', 'Condensation', 'Boiling'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7252245,"What is the exact definition of a biomolecule, including the elements it typically comprises?","{'text': ['A biomolecule is any molecule that is present in living organisms, primarily composed of carbon, hydrogen, nitrogen, oxygen, phosphorous, and sulfur.', 'A biomolecule is any inorganic molecule found in living organisms, mainly composed of carbon, hydrogen, and nitrogen.', 'A biomolecule is a molecule that is formed solely of carbon and hydrogen atoms, found in living organisms.', 'A biomolecule is any molecule in living organisms, composed exclusively of carbon, hydrogen, and oxygen.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2002_8_17,"What is the exact definition of an element in the context of chemistry, and how is it distinguished from a compound?","{'text': ['An element is a pure substance consisting of only one type of atom, and it cannot be broken down into simpler substances by chemical means, whereas a compound consists of two or more different elements chemically bonded together.', 'An element is a mixture of various types of atoms in fixed proportions, while a compound is composed of only one type of atom.', 'An element is any substance that can be found on the periodic table, regardless of its atomic composition, while a compound is any substance not listed on the periodic table.', 'An element is a pure substance that can be broken down into simpler substances by chemical reactions, whereas a compound cannot be broken down further.'], 'label': ['A', 'B', 'C', 'D']}",A
MDSA_2007_8_30,"What is the primary definition of a natural resource in environmental science, including its classifications?","{'text': ['A natural resource is any material found in nature that is used by humans, which can be classified as renewable or non-renewable.', 'A natural resource is any artificial material created by humans for consumption, which is always renewable.', 'A natural resource is any material that is found in nature and is inexhaustible, such as sunlight and wind.', ""A natural resource is any resource that is only found beneath the Earth's surface and is non-renewable.""], 'label': ['A', 'B', 'C', 'D']}",A
NCEOGA_2013_5_35,"What are the primary components and their functions of the human digestive system, specifically from the mouth to the small intestine?","{'text': ['The primary components are the mouth, esophagus, stomach, and small intestine, where the mouth is responsible for mechanical digestion, the esophagus transports food, the stomach chemically breaks down food, and the small intestine absorbs nutrients.', 'The primary components are the mouth, pharynx, stomach, and large intestine, where the mouth is responsible for chemical digestion, the pharynx transports food to the stomach, the stomach absorbs nutrients, and the large intestine stores waste.', 'The primary components are the mouth, esophagus, pancreas, and large intestine, where the mouth initiates chemical digestion, the esophagus transports food, the pancreas stores waste, and the large intestine absorbs nutrients.', 'The primary components are the mouth, esophagus, gallbladder, and small intestine, where the mouth is responsible for nutrient absorption, the esophagus transports food, the gallbladder releases enzymes, and the small intestine stores waste.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7082758,What is the accurate and comprehensive description of the structure of an atom?,"{'text': ['An atom consists of a nucleus made of protons and neutrons, surrounded by electrons in defined orbits.', 'An atom is composed of a nucleus containing protons and neutrons, with electrons in probabilistic orbitals around the nucleus.', 'An atom is a solid mass of protons and electrons without any internal structure.', 'An atom is made up of a single nucleus with electrons that orbit the nucleus in fixed paths without any probability distribution.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7094308,"What is the fundamental role of gills in fish respiration, including the specific process they facilitate in the exchange of gases?","{'text': ['Gills are responsible for filtering water and extracting solids for nutrition.', 'Gills facilitate the exchange of oxygen from water into the bloodstream and the expulsion of carbon dioxide from the bloodstream into the water.', 'Gills are used primarily for the regulation of body temperature in fish.', 'Gills are involved in the digestion of food within fish.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7136028,What is the primary source of the opposing force experienced by a space shuttle during re-entry into Earth's atmosphere?,"{'text': ['Gravitational force pulling the shuttle towards Earth.', ""Magnetic force due to Earth's magnetic field."", ""Air resistance or atmospheric drag as it encounters Earth's atmosphere."", 'Centripetal force required to maintain its orbit.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7159075,What is the precise molecular abnormality in the hemoglobin protein that leads to sickle cell anemia?,"{'text': ['A deletion of the beta-globin gene resulting in a non-functional hemoglobin molecule.', 'A point mutation in the beta-globin gene leading to the substitution of glutamic acid with valine at the sixth position of the beta-globin chain.', 'A duplication of the alpha-globin gene causing an imbalance in globin chain production.', 'A frameshift mutation in the alpha-globin gene leading to a truncated hemoglobin protein.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2015_5_19,What is the kinetic molecular theory explanation for the diffusion of gases?,"{'text': ['Gases consist of large particles that move slowly and collide infrequently, allowing them to spread quickly throughout a space.', 'Gases consist of small particles in random, constant motion, which collide frequently and spread out to evenly fill a container.', 'Gases are composed of particles that are stationary and only spread due to pressure differences causing expansion.', 'Gases consist of particles that move in straight lines until they absorb energy from their surroundings, allowing them to spread.'], 'label': ['A', 'B', 'C', 'D']}",B
MSA_2012_5_12,What is the exact and detailed explanation of why constellations appear to move across the sky during the night?,"{'text': [""The apparent motion of constellations is due solely to Earth's axial tilt, which causes them to move from east to west."", ""The apparent motion of constellations is primarily due to Earth's rotation on its axis, making them appear to move from east to west across the sky."", ""The apparent motion of constellations is a result of the Moon's gravitational pull, causing them to shift positions."", ""The apparent motion of constellations is due to Earth's revolution around the Sun, causing them to move from east to west.""], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2014_5_13,What is the precise and complete sequence of stages in the life cycle of a frog?,"{'text': ['Egg, Tadpole, Froglet, Adult Frog', 'Egg, Larva, Juvenile, Adult', 'Egg, Larva, Adult Frog, Tadpole', 'Egg, Froglet, Tadpole, Adult'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_400392,"What is the scientific term for a mutually beneficial interaction between two different species, and what are the necessary conditions for this relationship to be classified as such?","{'text': ['Commensalism, where one organism benefits and the other is neither helped nor harmed.', 'Parasitism, where one organism benefits at the expense of the other.', 'Mutualism, where both organisms benefit, and the relationship is often necessary for the survival of at least one of the organisms.', 'Competition, where both organisms are negatively affected by the interaction.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7159320,What is the primary distinction between primary and secondary ecological succession in terms of soil presence and its role in plant colonization?,"{'text': ['Primary succession begins in an area with pre-existing soil, while secondary succession starts on bare rock with no soil.', 'Primary succession starts on bare rock or areas without soil, while secondary succession occurs in areas where soil is already present.', 'Both primary and secondary succession start on bare rock, but primary succession involves quicker soil formation.', 'Secondary succession begins in areas without any soil, while primary succession occurs in areas with nutrient-rich soil.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7218365,What is the fundamental definition of the meter as the base unit of length in the International System of Units (SI)?,"{'text': ['The meter is defined as the distance light travels in a vacuum in 1/299,792,458 seconds.', 'The meter is defined as the distance between two marks on a platinum-iridium bar kept at the International Bureau of Weights and Measures.', 'The meter is defined as the length of the path travelled by light in vacuum during a time interval of 1/299,792,458 seconds.', 'The meter is defined as the distance light travels in a vacuum in 1/1,000,000,000 seconds.'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2004_9_10-v1,What is the definition and significance of a 'square' in roofing terminology?,"{'text': ['A square in roofing is a unit that represents 50 square feet and is significant for calculating the amount of insulation needed.', 'A square in roofing is a unit that represents 100 square feet and is used for estimating the amount of roofing material required.', 'A square in roofing is a unit that represents 200 square feet and is used to determine labor costs.', 'A square in roofing is a unit that represents 150 square feet and helps in calculating the pitch of the roof.'], 'label': ['A', 'B', 'C', 'D']}",B
AIMS_2009_4_12,What is the precise definition of erosion in the context of geological processes?,"{'text': ['Erosion is the process by which rocks are chemically altered to form new minerals.', 'Erosion is the gradual breakdown and transportation of material by natural forces such as water, wind, or ice.', 'Erosion is the formation of mountains and changes in land elevation over time.', 'Erosion is the sudden collapse of land into a body of water, such as a river or ocean.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_414274,"What is the average distance from the Earth to the Moon in kilometers, and what is the significance of this measurement in terms of its impact on tides?","{'text': [""The average distance is approximately 384,400 km, and it significantly influences the Earth's tides by causing tidal bulges."", ""The average distance is approximately 250,000 km, and it has no impact on the Earth's tides."", ""The average distance is approximately 500,000 km, and it slightly influences the Earth's tides."", ""The average distance is approximately 150,000 km, and it is a significant factor in determining Earth's gravitational field strength.""], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2005_9_6,What is the exact statement of Newton's Second Law of Motion?,"{'text': ['The acceleration of an object is directly proportional to the force acting on it and inversely proportional to its mass.', 'The acceleration of an object is inversely proportional to the square of the force acting on it.', 'The acceleration of an object is directly proportional to the force acting on it and inversely proportional to the velocity of the object.', 'The acceleration of an object is inversely proportional to the force acting on it and directly proportional to its mass.'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_1998_4_23,What is the complete definition of the apparent motion of stars in the night sky due to Earth's rotation?,"{'text': ['The apparent motion of stars is caused by the stars themselves moving rapidly across the sky, which is visible to the naked eye.', ""The apparent motion of stars is due to the Earth's rotation on its axis, causing stars to appear to move from east to west across the sky."", 'The apparent motion of stars is because the Earth revolves around the Sun, making stars appear to move across the sky.', 'The apparent motion of stars is caused by the gravitational pull of the Moon, making stars shift positions.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7075023,"What is the precise definition of a fact, as opposed to an opinion, within the context of critical thinking and information evaluation?","{'text': ['A fact is a statement that can be verified through evidence and is universally accepted as true.', 'A fact is a personal belief or judgment that varies from person to person.', 'A fact is a statement that is accepted as true by a majority of people, regardless of evidence.', 'A fact is an assertion that cannot be proven or disproven.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_400182,"What is the precise and complete definition of electromagnetic radiation as it pertains to physics, including its ability to propagate through a vacuum?","{'text': ['Electromagnetic radiation refers to the flow of energy at the speed of light through space or a material medium in the form of the electric and magnetic fields that make up electromagnetic waves such as radio waves, visible light, and gamma rays.', 'Electromagnetic radiation is a type of energy that can only travel through material mediums and is characterized by its wave-particle duality.', 'Electromagnetic radiation is a form of energy that travels solely in the form of particles called photons and cannot propagate through a vacuum.', 'Electromagnetic radiation is a type of energy transfer that requires a medium and is primarily associated with sound waves and thermal conduction.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_400133,What is the most environmentally sustainable material commonly used for making reusable drinking containers?,"{'text': ['Single-use plastic', 'Stainless steel', 'Glass', 'Aluminum'], 'label': ['A', 'B', 'C', 'D']}",B
MSA_2013_5_11,What is the exact temperature in Celsius at which pure water transitions from a liquid to a solid under standard atmospheric conditions?,"{'text': ['0°C', '-1°C', '1°C', '-2°C'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_408706,"What is the exact tilt angle of Earth's axis in relation to its orbit around the Sun, which affects the amount of sunlight energy received by different regions?","{'text': ['23.5 degrees', '25.5 degrees', '21.5 degrees', '20.5 degrees'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7213325,What is the primary reason for the intermittency of solar energy?,"{'text': [""The Earth's rotation causes day and night cycles, affecting solar energy availability."", 'Solar panels are inefficient at converting sunlight to electricity.', 'Solar energy is absorbed by the atmosphere before reaching the ground.', 'Solar energy is only available in limited geographical locations.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_LBS10932,What are the specific safety precautions and handling procedures recommended for ammonia in a laboratory setting?,"{'text': ['Store ammonia in a warm, dry place away from sunlight, ensure containers are tightly sealed, and use only natural ventilation.', 'Store ammonia in a cool, well-ventilated area, ensure containers are tightly sealed, use chemical-resistant gloves and goggles, and work in a fume hood.', 'Store ammonia in a sealed container in a dark place, use cotton gloves and a mask, and work near an open window.', 'Store ammonia in a plastic container, use wooden stirring rods, and work in a room with a fan.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_192220,What is the full chemical equation representing the process of photosynthesis in plants?,"{'text': ['\\(6 CO_2 + 6 H_2O + light \\rightarrow C_6H_{12}O_6 + 6 O_2\\)', '\\(C_6H_{12}O_6 + 6 O_2 \\rightarrow 6 CO_2 + 6 H_2O + energy\\)', '\\(6 O_2 + C_6H_{12}O_6 \\rightarrow 6 CO_2 + 6 H_2O\\)', '\\(6 CO_2 + 12 H_2O + light \\rightarrow C_6H_{12}O_6 + 6 O_2 + 6 H_2O\\)'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_407247,"What is the biological term for the state in which some animals, such as certain frog species, enter during periods of extreme environmental conditions, characterized by greatly reduced metabolic activity?","{'text': ['Aestivation', 'Hibernation', 'Migration', 'Torpor'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7024798,"What is the formal definition of 'heritability' in the context of behavioral genetics, including what it measures and how it is expressed?","{'text': ['Heritability is the degree to which a particular trait can be passed from one generation to the next through genetic inheritance, expressed as a percentage.', 'Heritability is a measure of how much of the variation in a trait within a population is due to genetic differences, expressed as a proportion ranging from 0 to 1.', 'Heritability is the likelihood that an individual will inherit a specific trait or characteristic, expressed as a probability.', 'Heritability is the extent to which environmental factors influence the expression of genes within a population, expressed as a ratio.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7180810,What is the balanced chemical equation for the reaction of magnesium (Mg) with oxygen (O2) when heated?,"{'text': ['2Mg + O2 -> 2MgO', 'Mg + O2 -> MgO2', 'Mg + O -> MgO', '2Mg + O2 -> Mg2O3'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_412780,"What is the full structural formula of propane, including the arrangement of carbon and hydrogen atoms?","{'text': ['CH₃-CH₂-CH₃', 'CH₂=CH-CH₃', 'C₃H₆', 'CH₃-CH=CH₂'], 'label': ['A', 'B', 'C', 'D']}",A
LEAP_2011_8_10434,What is the name of the geological theory that explains the variation in thickness of Earth's crust and involves the movement of large plates on the Earth's surface?,"{'text': ['Plate Tectonics', 'Uniformitarianism', 'Catastrophism', 'Continental Drift'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7200340,"What is the principle that describes the force exerted by a fluid against an object moving through it, which is crucial in determining how a boat can overcome friction?","{'text': [""Archimedes' Principle"", ""Bernoulli's Principle"", ""Pascal's Law"", 'Drag Force'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7056525,What is the specific term used to describe the boundary where two tectonic plates are moving away from each other?,"{'text': ['Convergent boundary', 'Divergent boundary', 'Transform boundary', 'Subduction zone'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7085278,What is the precise geological definition of geothermal energy?,"{'text': [""Geothermal energy is the heat derived from the sun's radiation absorbed by the Earth's surface."", ""Geothermal energy is the heat stored in the Earth's crust, originating from the planet's formation and radioactive decay of minerals."", ""Geothermal energy is the heat generated by ocean currents and tides affecting the Earth's surface."", 'Geothermal energy is the heat produced by volcanic activity exclusively in tectonic plate boundaries.'], 'label': ['A', 'B', 'C', 'D']}",B
AKDE&ED_2008_4_35,What is the precise astronomical event and its specific date when the Northern Hemisphere experiences the maximum number of daylight hours?,"{'text': ['The Winter Solstice, which occurs around December 21st.', 'The Summer Solstice, which occurs around June 21st.', 'The Vernal Equinox, which occurs around March 21st.', 'The Autumnal Equinox, which occurs around September 23rd.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_1999_8_16,"What is the precise definition of acid rain, including its chemical composition and common sources of pollutants?","{'text': ['Acid rain is precipitation with a pH lower than 5.6, typically caused by emissions of sulfur dioxide and nitrogen oxides which react with water vapor in the atmosphere.', 'Acid rain is any form of precipitation with a pH lower than 6.5, primarily caused by carbon dioxide emissions from vehicles.', 'Acid rain is defined as rain with a pH greater than 7, resulting from natural volcanic activity.', 'Acid rain is a type of precipitation with a pH exactly equal to 7, caused solely by industrial emissions.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_400063,"What is the comprehensive definition and primary process involved in the water cycle, particularly focusing on the stage of evaporation?","{'text': ['The water cycle is the continuous movement of water within the Earth and atmosphere, primarily driven by the evaporation of water from ocean surfaces.', 'The water cycle is the process where water moves through the atmosphere, primarily involving condensation and precipitation.', 'The water cycle is a linear path of water movement from land to ocean, mainly driven by evaporation and transpiration.', 'The water cycle is the transformation of water from liquid to gas, primarily occurring due to the sublimation of ice in polar regions.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_401666,"What is the complete definition of a chemical element, including its composition and distinguishing properties?","{'text': ['A chemical element is a pure substance consisting of atoms that are all different and can be broken down into simpler substances.', 'A chemical element is a substance that cannot be broken down into simpler substances by chemical means and consists of atoms with the same number of protons.', 'A chemical element is a mixture of different types of atoms that can be separated by physical means.', 'A chemical element is a compound made of molecules that can be decomposed into two or more different elements.'], 'label': ['A', 'B', 'C', 'D']}",B
TIMSS_2011_8_pg31,"What is the fundamental principle of atomic theory that describes the behavior of atoms during physical changes, such as a can being crushed?","{'text': ['Atoms are indivisible and cannot be created or destroyed during chemical reactions, but can change identity during physical changes.', 'Atoms rearrange and can change their fundamental properties during physical changes, but remain the same during chemical reactions.', 'Atoms are conserved in number and type during physical and chemical changes, and they do not change their identity.', 'Atoms can be divided into smaller particles during physical changes, but remain indivisible during chemical reactions.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_412673,What is the complete balanced chemical equation for the combustion of ethanol (C2H5OH) in oxygen?,"{'text': ['C2H5OH + O2 -> CO2 + H2O', '2 C2H5OH + 3 O2 -> 2 CO2 + 3 H2O', 'C2H5OH + 3 O2 -> 2 CO2 + 3 H2O', 'C2H5OH + O2 -> C2H4 + H2O'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7130655,What is the precise definition of 'non-coding DNA' and its proposed role in gene regulation and genome functionality?,"{'text': ['Non-coding DNA is defined as sequences of DNA that do not encode protein sequences and have no known function in the genome.', 'Non-coding DNA refers to regions of DNA that do not encode proteins but may play a role in regulating gene expression and maintaining genome stability.', 'Non-coding DNA includes only introns and is primarily involved in protein synthesis.', 'Non-coding DNA is synonymous with junk DNA, which has no functional role in the genome.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2004_5_7,"What is the precise order of celestial bodies by diameter, from largest to smallest, among the following: Earth, Jupiter, the Moon, and the Sun?","{'text': ['Sun, Jupiter, Earth, Moon', 'Jupiter, Sun, Earth, Moon', 'Sun, Earth, Jupiter, Moon', 'Jupiter, Sun, Moon, Earth'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7187373,"What is the scientific definition of a non-native plant, also known as an introduced or exotic species?","{'text': ['A non-native plant is one that has been genetically modified to thrive in a specific environment outside its indigenous habitat.', 'A non-native plant is a species that has been intentionally or accidentally introduced to a location where it does not naturally occur.', 'A non-native plant is a species that is naturally found in a wide range of environments around the world.', 'A non-native plant is a species that has evolved in isolation and is endemic to a particular region.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401361,What is the specific mechanism by which high-quality sunglasses lenses protect the eyes from UV radiation?,"{'text': ['They use polarized lenses to block UV rays.', 'They are coated with a thin layer that absorbs UV radiation.', 'They reflect UV rays using a mirrored surface.', 'They use a special tint that darkens the lenses to block UV rays.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2006_8_12,What is the primary purpose and function of a topographic map in geographical analysis?,"{'text': ['A topographic map is used primarily to display political boundaries and population centers.', 'A topographic map shows the elevation and terrain of an area, using contour lines to represent changes in elevation.', 'A topographic map provides detailed information about the climate and weather patterns of a region.', 'A topographic map is designed to display transportation networks and infrastructure details.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7233765,"What are the four main subsystems of Earth, and how do they interact to support life?","{'text': ['The four main subsystems are the atmosphere, hydrosphere, lithosphere, and biosphere, which interact through cycles such as the water and carbon cycles.', 'The four main subsystems are the atmosphere, hydrosphere, lithosphere, and geosphere, which interact independently without affecting each other.', 'The four main subsystems are the atmosphere, hydrosphere, lithosphere, and biosphere, which do not interact with each other.', 'The four main subsystems are the atmosphere, hydrosphere, biosphere, and technosphere, which interact through human activities only.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_407613,What is the precise definition and function of a hypothesis within the context of a scientific investigation?,"{'text': ['A hypothesis is a proven theory that explains a wide range of phenomena and is universally accepted.', 'A hypothesis is an educated guess that serves as a starting point for further investigation and experimentation.', 'A hypothesis is a random assumption that requires no evidence or reasoning to support it.', 'A hypothesis is a detailed procedure used to test a scientific theory.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2005_5_24,"What is the minimum temperature threshold in Fahrenheit that tomato plants require to avoid frost damage, often resulting in plant injury or death?","{'text': ['28°F', '32°F', '40°F', '36°F'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_405778,"What is the detailed definition of renewable energy, including its main characteristics and examples?","{'text': ['Renewable energy is energy that is replenished faster than it is consumed, such as solar, wind, and hydroelectric power.', 'Renewable energy is energy derived from fossil fuels that can be replaced once depleted.', 'Renewable energy is energy generated from non-renewable resources like coal and nuclear power.', 'Renewable energy is solely dependent on solar power and does not include other sources.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7263060,What is the Giant Impact Hypothesis concerning the formation of Earth's Moon?,"{'text': ['The Moon formed from the same region of the solar nebula as Earth, similar to how Mars and other planets formed.', ""The Moon was captured by Earth's gravity after forming elsewhere in the solar system."", 'The Moon formed from debris ejected into orbit around Earth after a collision with a Mars-sized body.', 'The Moon formed simultaneously with Earth from a common accretion disk around the young Sun.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_401668,"What is the exact definition of entomology, including its primary focus and areas of study?","{'text': ['Entomology is the scientific study of plants, focusing on their growth and development.', 'Entomology is the scientific study of insects, which includes their biology, ecology, behavior, and classification.', 'Entomology is the study of ecosystems, particularly the interactions between plants and insects.', 'Entomology is the scientific study of birds, focusing on their migration patterns and habitat preferences.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7230388,"What is the scientific term for the process by which certain organisms convert light energy into chemical energy, resulting in the production of oxygen as a byproduct?","{'text': ['Chemosynthesis', 'Respiration', 'Photosynthesis', 'Fermentation'], 'label': ['A', 'B', 'C', 'D']}",C
